subcategory,product_id,manufacturer,sku,product_name,category,brand,unit_of_measure,standard_cost,minimum_advertisable_price,list_price,weight_lbs,is_active,is_apex,margin_pct,map_headroom_pct,price_hierarchy_valid,has_apex_competitor
screws,APX-00142,apex,SKU-000142,Apex Industrial Screws 5/8-11 #53,fasteners,Apex Industrial,box_of_100,3.05,3.97,4.68,1.146,true,true,34.83,15.17,true,true
screws,APX-00166,apex,SKU-000166,Apex Industrial Screws M10 #77,fasteners,Apex Industrial,box_of_100,5.97,7.09,7.95,0.467,true,true,24.91,10.82,true,true
nuts_washers,APX-00179,apex,SKU-000179,Apex Industrial Nuts Washers 1/4-20 #4,fasteners,Apex Industrial,box_of_100,19.17,22.28,25.19,0.767,true,true,23.9,11.55,true,true
nuts_washers,APX-00202,apex,SKU-000202,Apex Industrial Nuts Washers M10 #27,fasteners,Apex Industrial,box_of_100,1.88,2.34,2.86,0.189,true,true,34.27,18.18,true,true
nuts_washers,APX-00204,apex,SKU-000204,Apex Industrial Nuts Washers 1/4-20 #29,fasteners,Apex Industrial,box_of_100,13.55,17.32,21.31,0.865,true,true,36.41,18.72,true,true
nuts_washers,APX-00207,apex,SKU-000207,Apex Industrial Nuts Washers 3/8-16 #32,fasteners,Apex Industrial,box_of_100,13.47,15.71,18.76,1.523,true,true,28.2,16.26,true,true
nuts_washers,APX-00235,apex,SKU-000235,Apex Industrial Nuts Washers 1/2-13 #60,fasteners,Apex Industrial,box_of_100,5.74,7.25,8.77,1.013,true,true,34.55,17.33,true,true
anchors,APX-00261,apex,SKU-000261,Apex Pro Anchors M6 #2,fasteners,Apex Pro,box_of_100,17.3,21.46,24.5,1.199,true,true,29.39,12.41,true,true
anchors,APX-00300,apex,SKU-000300,Apex Pro Anchors 3/8-16 #41,fasteners,Apex Pro,box_of_100,6.38,7.55,9.2,6.323,true,true,30.65,17.93,true,true
rivets,APX-00349,apex,SKU-000349,Apex Industrial Rivets 1/4-20 #1,fasteners,Apex Industrial,box_of_100,9.4,12.68,16.28,2.88,true,true,42.26,22.11,true,true
rivets,APX-00355,apex,SKU-000355,Apex Industrial Rivets 3/8-16 #7,fasteners,Apex Industrial,box_of_100,12.35,16.36,21.09,1.562,true,true,41.44,22.43,true,true
rivets,APX-00368,apex,SKU-000368,Apex Industrial Rivets 3/8-16 #20,fasteners,Apex Industrial,box_of_100,2.88,3.62,4.25,0.352,true,true,32.24,14.82,true,true
rivets,APX-00380,apex,SKU-000380,Apex Industrial Rivets 1/2-13 #32,fasteners,Apex Industrial,box_of_100,7.44,9.36,11.33,1.308,true,true,34.33,17.39,true,true
rivets,APX-00390,apex,SKU-000390,Apex Industrial Rivets 1/2-13 #42,fasteners,Apex Industrial,box_of_100,30.81,39.03,46.99,0.373,true,true,34.43,16.94,true,true
epoxy,APX-00459,apex,SKU-000459,Apex Prime Epoxy 1/4-20 #37,adhesives,Apex Prime,each,7.46,9.89,12.07,0.583,true,true,38.19,18.06,true,true
epoxy,APX-00465,apex,SKU-000465,Apex Prime Epoxy 3/8-16 #43,adhesives,Apex Prime,each,3.58,4.34,5.3,0.333,true,true,32.45,18.11,true,true
epoxy,APX-00475,apex,SKU-000475,Apex Prime Epoxy 1/2-13 #53,adhesives,Apex Prime,each,19.24,24.37,28.26,2.523,true,true,31.92,13.77,true,true
epoxy,APX-00493,apex,SKU-000493,Apex Prime Epoxy M12 #71,adhesives,Apex Prime,each,17.43,22.9,28.57,0.145,true,true,38.99,19.85,true,true
structural,APX-00519,apex,SKU-000519,Apex Pro Structural M8 #16,adhesives,Apex Pro,each,4.14,5,5.99,3.577,true,true,30.88,16.53,true,true
structural,APX-00532,apex,SKU-000532,Apex Pro Structural 1/2-13 #29,adhesives,Apex Pro,each,2.39,2.95,3.25,0.963,true,true,26.46,9.23,true,true
structural,APX-00534,apex,SKU-000534,Apex Pro Structural M8 #31,adhesives,Apex Pro,each,3.61,4.78,5.6,1.142,true,true,35.54,14.64,true,true
structural,APX-00536,apex,SKU-000536,Apex Pro Structural M10 #33,adhesives,Apex Pro,each,16.28,19.29,23.47,0.854,true,true,30.63,17.81,true,true
structural,APX-00558,apex,SKU-000558,Apex Pro Structural M10 #55,adhesives,Apex Pro,each,6.37,8.25,10.24,1.471,true,true,37.79,19.43,true,true
sealant,APX-00669,apex,SKU-000669,Apex Elite Sealant M6 #6,adhesives,Apex Elite,each,4.4,5.08,5.7,1.535,true,true,22.81,10.88,true,true
sealant,APX-00693,apex,SKU-000693,Apex Elite Sealant M10 #30,adhesives,Apex Elite,each,34.17,42.39,49.62,0.282,true,true,31.14,14.57,true,true
sealant,APX-00703,apex,SKU-000703,Apex Elite Sealant M6 #40,adhesives,Apex Elite,each,7.34,9.05,11.5,2.226,true,true,36.17,21.3,true,true
sealant,APX-00733,apex,SKU-000733,Apex Elite Sealant M6 #70,adhesives,Apex Elite,each,7.04,8.64,10.57,1.791,true,true,33.4,18.26,true,true
spray,APX-00739,apex,SKU-000739,Apex Elite Spray 1/2-13 #5,adhesives,Apex Elite,each,7.51,8.93,10.96,0.381,true,true,31.48,18.52,true,true
spray,APX-00744,apex,SKU-000744,Apex Elite Spray 1/2-13 #10,adhesives,Apex Elite,each,2.87,3.72,4.34,0.872,true,true,33.87,14.29,true,true
spray,APX-00769,apex,SKU-000769,Apex Elite Spray M8 #35,adhesives,Apex Elite,each,5.41,7.05,8.2,1.051,true,true,34.02,14.02,true,true
spray,APX-00776,apex,SKU-000776,Apex Elite Spray M12 #42,adhesives,Apex Elite,each,0.88,1.18,1.38,6.602,true,true,36.23,14.49,true,true
spray,APX-00777,apex,SKU-000777,Apex Elite Spray 5/8-11 #43,adhesives,Apex Elite,each,2.63,3.5,3.85,0.365,true,true,31.69,9.09,true,true
spray,APX-00793,apex,SKU-000793,Apex Elite Spray M10 #59,adhesives,Apex Elite,each,3.8,4.54,5.59,1.433,true,true,32.02,18.78,true,true
spray,APX-00801,apex,SKU-000801,Apex Elite Spray 3/8-16 #67,adhesives,Apex Elite,each,3.09,3.91,4.93,2.097,true,true,37.32,20.69,true,true
spray,APX-00807,apex,SKU-000807,Apex Elite Spray 1/2-13 #73,adhesives,Apex Elite,each,10.92,14.65,16.5,1.132,true,true,33.82,11.21,true,true
spray,APX-00809,apex,SKU-000809,Apex Elite Spray 1/4-20 #75,adhesives,Apex Elite,each,8.65,10.89,12.07,0.835,true,true,28.33,9.78,true,true
spray,APX-00811,apex,SKU-000811,Apex Elite Spray M6 #77,adhesives,Apex Elite,each,17.79,23,26.57,3.159,true,true,33.04,13.44,true,true
hex_bolts,APX-00010,apex,SKU-000010,Apex Pro Hex Bolts M6 #10,fasteners,Apex Pro,box_of_100,14.67,17.8,19.84,1.235,true,true,26.06,10.28,true,true
hex_bolts,APX-00021,apex,SKU-000021,Apex Pro Hex Bolts 1/2-13 #21,fasteners,Apex Pro,box_of_100,4.24,5.71,7.13,2.433,true,true,40.53,19.92,true,true
hex_bolts,APX-00043,apex,SKU-000043,Apex Pro Hex Bolts 3/8-16 #43,fasteners,Apex Pro,box_of_100,10.15,12.52,14.58,2.122,false,true,30.38,14.13,true,true
hex_bolts,APX-00067,apex,SKU-000067,Apex Pro Hex Bolts M12 #67,fasteners,Apex Pro,box_of_100,17.26,20.77,23.77,10.589,true,true,27.39,12.62,true,true
screws,APX-00099,apex,SKU-000099,Apex Industrial Screws 1/4-20 #10,fasteners,Apex Industrial,box_of_100,4.18,5.28,5.85,0.255,true,true,28.55,9.74,true,true
screws,APX-00165,apex,SKU-000165,Apex Industrial Screws M6 #76,fasteners,Apex Industrial,box_of_100,3.85,4.94,5.99,0.857,true,true,35.73,17.53,true,true
nuts_washers,APX-00181,apex,SKU-000181,Apex Industrial Nuts Washers M10 #6,fasteners,Apex Industrial,box_of_100,3.52,4.63,5.77,2.069,true,true,38.99,19.76,true,true
nuts_washers,APX-00199,apex,SKU-000199,Apex Industrial Nuts Washers M6 #24,fasteners,Apex Industrial,box_of_100,8.87,10.96,12.91,1.28,true,true,31.29,15.1,true,true
nuts_washers,APX-00201,apex,SKU-000201,Apex Industrial Nuts Washers M8 #26,fasteners,Apex Industrial,box_of_100,25.42,32,36.93,0.204,true,true,31.17,13.35,true,true
nuts_washers,APX-00215,apex,SKU-000215,Apex Industrial Nuts Washers 3/8-16 #40,fasteners,Apex Industrial,box_of_100,4.85,6.09,7.15,0.655,true,true,32.17,14.83,true,true
anchors,APX-00262,apex,SKU-000262,Apex Pro Anchors 1/4-20 #3,fasteners,Apex Pro,box_of_100,3.82,4.7,5.77,0.803,true,true,33.8,18.54,true,true
anchors,APX-00288,apex,SKU-000288,Apex Pro Anchors 1/4-20 #29,fasteners,Apex Pro,box_of_100,15.03,18.32,23.6,1.351,true,true,36.31,22.37,true,true
anchors,APX-00314,apex,SKU-000314,Apex Pro Anchors M6 #55,fasteners,Apex Pro,box_of_100,9.84,12.97,16.79,1.681,true,true,41.39,22.75,true,true
anchors,APX-00340,apex,SKU-000340,Apex Pro Anchors M10 #81,fasteners,Apex Pro,box_of_100,10.4,12.4,16.07,0.479,true,true,35.28,22.84,true,true
rivets,APX-00362,apex,SKU-000362,Apex Industrial Rivets 5/8-11 #14,fasteners,Apex Industrial,box_of_100,13.38,16.74,18.91,0.891,true,true,29.24,11.48,true,true
rivets,APX-00365,apex,SKU-000365,Apex Industrial Rivets M12 #17,fasteners,Apex Industrial,box_of_100,3.31,4.3,5.32,0.331,true,true,37.78,19.17,true,true
rivets,APX-00367,apex,SKU-000367,Apex Industrial Rivets M10 #19,fasteners,Apex Industrial,box_of_100,4.23,5.24,6.41,0.209,true,true,34.01,18.25,true,true
rivets,APX-00371,apex,SKU-000371,Apex Industrial Rivets 5/8-11 #23,fasteners,Apex Industrial,box_of_100,3.47,4.14,5.14,0.639,true,true,32.49,19.46,true,true
rivets,APX-00384,apex,SKU-000384,Apex Industrial Rivets M8 #36,fasteners,Apex Industrial,box_of_100,3.58,4.75,5.63,3.094,true,true,36.41,15.63,true,true
rivets,APX-00412,apex,SKU-000412,Apex Industrial Rivets M12 #64,fasteners,Apex Industrial,box_of_100,2.83,3.38,3.83,1.783,true,true,26.11,11.75,true,true
epoxy,APX-00456,apex,SKU-000456,Apex Prime Epoxy 1/2-13 #34,adhesives,Apex Prime,each,27.58,34.13,41.4,0.493,true,true,33.38,17.56,true,true
structural,APX-00510,apex,SKU-000510,Apex Pro Structural M8 #7,adhesives,Apex Pro,each,8.93,11.35,13.32,0.338,true,true,32.96,14.79,true,true
structural,APX-00540,apex,SKU-000540,Apex Pro Structural M10 #37,adhesives,Apex Pro,each,6.69,8.41,9.95,0.209,true,true,32.76,15.48,true,true
structural,APX-00552,apex,SKU-000552,Apex Pro Structural 1/2-13 #49,adhesives,Apex Pro,each,7.34,8.8,10.61,1.439,true,true,30.82,17.06,true,true
structural,APX-00559,apex,SKU-000559,Apex Pro Structural M10 #56,adhesives,Apex Pro,each,5.79,6.74,8.33,0.193,true,true,30.49,19.09,true,true
structural,APX-00560,apex,SKU-000560,Apex Pro Structural 1/2-13 #57,adhesives,Apex Pro,each,8.89,10.76,12.27,0.684,true,true,27.55,12.31,true,true
structural,APX-00570,apex,SKU-000570,Apex Pro Structural 5/8-11 #67,adhesives,Apex Pro,each,7.64,9.23,10.37,1.937,true,true,26.33,10.99,true,true
tape,APX-00587,apex,SKU-000587,Apex Prime Tape 5/8-11 #2,adhesives,Apex Prime,each,55.85,72.86,84.32,0.33,true,true,33.76,13.59,true,true
tape,APX-00600,apex,SKU-000600,Apex Prime Tape M10 #15,adhesives,Apex Prime,each,28.2,34.83,41.47,0.72,false,true,32,16.01,true,true
tape,APX-00613,apex,SKU-000613,Apex Prime Tape 3/8-16 #28,adhesives,Apex Prime,each,3.9,4.78,5.51,4.601,true,true,29.22,13.25,true,true
sealant,APX-00682,apex,SKU-000682,Apex Elite Sealant 1/4-20 #19,adhesives,Apex Elite,each,2.02,2.56,3.28,3.51,true,true,38.41,21.95,true,true
sealant,APX-00708,apex,SKU-000708,Apex Elite Sealant 1/4-20 #45,adhesives,Apex Elite,each,1.84,2.24,2.75,0.58,true,true,33.09,18.55,true,true
sealant,APX-00728,apex,SKU-000728,Apex Elite Sealant M10 #65,adhesives,Apex Elite,each,6.6,8.79,10.44,0.524,true,true,36.78,15.8,true,true
sealant,APX-00731,apex,SKU-000731,Apex Elite Sealant M10 #68,adhesives,Apex Elite,each,5.79,7.06,8.59,2.054,false,true,32.6,17.81,true,true
spray,APX-00760,apex,SKU-000760,Apex Elite Spray 1/4-20 #26,adhesives,Apex Elite,each,14.98,19.31,23.73,0.702,true,true,36.87,18.63,true,true
spray,APX-00775,apex,SKU-000775,Apex Elite Spray 1/4-20 #41,adhesives,Apex Elite,each,13.39,16.42,18.15,1.882,true,true,26.23,9.53,true,true
spray,APX-00781,apex,SKU-000781,Apex Elite Spray M6 #47,adhesives,Apex Elite,each,13.57,16.61,19.7,1.001,true,true,31.12,15.69,true,true
spray,APX-00795,apex,SKU-000795,Apex Elite Spray M12 #61,adhesives,Apex Elite,each,32.48,39.33,46.81,0.814,true,true,30.61,15.98,true,true
hex_bolts,APX-00025,apex,SKU-000025,Apex Pro Hex Bolts 5/8-11 #25,fasteners,Apex Pro,box_of_100,11.03,13.2,14.69,1.099,true,true,24.91,10.14,true,true
hex_bolts,APX-00059,apex,SKU-000059,Apex Pro Hex Bolts 1/4-20 #59,fasteners,Apex Pro,box_of_100,22.83,29.48,36.07,0.968,true,true,36.71,18.27,true,true
screws,APX-00123,apex,SKU-000123,Apex Industrial Screws M6 #34,fasteners,Apex Industrial,box_of_100,6.43,7.57,9.38,2.371,true,true,31.45,19.3,true,true
screws,APX-00124,apex,SKU-000124,Apex Industrial Screws M8 #35,fasteners,Apex Industrial,box_of_100,4.32,5.77,6.43,0.731,true,true,32.81,10.26,true,true
screws,APX-00131,apex,SKU-000131,Apex Industrial Screws M6 #42,fasteners,Apex Industrial,box_of_100,4.49,5.67,6.61,1.18,true,true,32.07,14.22,true,true
screws,APX-00137,apex,SKU-000137,Apex Industrial Screws M10 #48,fasteners,Apex Industrial,box_of_100,4.91,5.95,7.7,0.451,true,true,36.23,22.73,true,true
screws,APX-00145,apex,SKU-000145,Apex Industrial Screws M12 #56,fasteners,Apex Industrial,box_of_100,22.71,30.29,37.9,0.278,true,true,40.08,20.08,true,true
screws,APX-00152,apex,SKU-000152,Apex Industrial Screws 1/2-13 #63,fasteners,Apex Industrial,box_of_100,15.63,19.05,22.93,1.734,true,true,31.84,16.92,true,true
screws,APX-00161,apex,SKU-000161,Apex Industrial Screws M12 #72,fasteners,Apex Industrial,box_of_100,7.04,8.8,10.07,0.483,true,true,30.09,12.61,true,true
nuts_washers,APX-00182,apex,SKU-000182,Apex Industrial Nuts Washers M8 #7,fasteners,Apex Industrial,box_of_100,4.38,5.6,6.74,0.768,true,true,35.01,16.91,true,true
nuts_washers,APX-00203,apex,SKU-000203,Apex Industrial Nuts Washers 5/8-11 #28,fasteners,Apex Industrial,box_of_100,4.13,5.32,5.89,0.532,true,true,29.88,9.68,true,true
nuts_washers,APX-00208,apex,SKU-000208,Apex Industrial Nuts Washers 1/2-13 #33,fasteners,Apex Industrial,box_of_100,17.68,23.69,27.59,0.931,true,true,35.92,14.14,true,true
nuts_washers,APX-00214,apex,SKU-000214,Apex Industrial Nuts Washers M6 #39,fasteners,Apex Industrial,box_of_100,3.8,4.67,5.26,1.307,true,true,27.76,11.22,true,true
nuts_washers,APX-00216,apex,SKU-000216,Apex Industrial Nuts Washers 3/8-16 #41,fasteners,Apex Industrial,box_of_100,7.03,8.85,11.19,2.609,true,true,37.18,20.91,true,true
anchors,APX-00271,apex,SKU-000271,Apex Pro Anchors 3/8-16 #12,fasteners,Apex Pro,box_of_100,18.2,21.34,25.9,0.48,true,true,29.73,17.61,true,true
anchors,APX-00282,apex,SKU-000282,Apex Pro Anchors M6 #23,fasteners,Apex Pro,box_of_100,3.14,3.74,4.15,0.122,true,true,24.34,9.88,true,true
anchors,APX-00296,apex,SKU-000296,Apex Pro Anchors M6 #37,fasteners,Apex Pro,box_of_100,4.47,5.2,6.4,1.62,true,true,30.16,18.75,true,true
anchors,APX-00305,apex,SKU-000305,Apex Pro Anchors M10 #46,fasteners,Apex Pro,box_of_100,4.36,5.67,6.26,0.642,true,true,30.35,9.42,true,true
anchors,APX-00311,apex,SKU-000311,Apex Pro Anchors 1/2-13 #52,fasteners,Apex Pro,box_of_100,1.79,2.26,2.74,4.612,true,true,34.67,17.52,true,true
rivets,APX-00350,apex,SKU-000350,Apex Industrial Rivets 5/8-11 #2,fasteners,Apex Industrial,box_of_100,1.68,2.22,2.8,0.068,true,true,40,20.71,true,true
rivets,APX-00354,apex,SKU-000354,Apex Industrial Rivets M8 #6,fasteners,Apex Industrial,box_of_100,9.53,11.5,14.17,0.046,true,true,32.75,18.84,true,true
rivets,APX-00406,apex,SKU-000406,Apex Industrial Rivets 3/8-16 #58,fasteners,Apex Industrial,box_of_100,8.58,10.7,12.29,0.958,true,true,30.19,12.94,true,true
rivets,APX-00408,apex,SKU-000408,Apex Industrial Rivets 5/8-11 #60,fasteners,Apex Industrial,box_of_100,6.29,8.33,10.13,3.359,true,true,37.91,17.77,true,true
rivets,APX-00418,apex,SKU-000418,Apex Industrial Rivets 1/4-20 #70,fasteners,Apex Industrial,box_of_100,13.85,17.57,19.42,0.461,true,true,28.68,9.53,true,true
epoxy,APX-00431,apex,SKU-000431,Apex Prime Epoxy M8 #9,adhesives,Apex Prime,each,4.18,5.05,5.58,0.181,true,true,25.09,9.5,true,true
epoxy,APX-00435,apex,SKU-000435,Apex Prime Epoxy M6 #13,adhesives,Apex Prime,each,5.81,7.33,8.87,1.264,true,true,34.5,17.36,true,true
epoxy,APX-00494,apex,SKU-000494,Apex Prime Epoxy M8 #72,adhesives,Apex Prime,each,12.88,15.72,18.98,1.022,true,true,32.14,17.18,true,true
epoxy,APX-00497,apex,SKU-000497,Apex Prime Epoxy M8 #75,adhesives,Apex Prime,each,15.09,17.52,22.11,1.207,true,true,31.75,20.76,true,true
epoxy,APX-00503,apex,SKU-000503,Apex Prime Epoxy M10 #81,adhesives,Apex Prime,each,13.47,15.55,17.9,0.536,true,true,24.75,13.13,true,true
structural,APX-00527,apex,SKU-000527,Apex Pro Structural M10 #24,adhesives,Apex Pro,each,13.18,15.63,18.51,0.108,true,true,28.8,15.56,true,true
structural,APX-00547,apex,SKU-000547,Apex Pro Structural 5/8-11 #44,adhesives,Apex Pro,each,8.01,10.65,13.16,2.513,true,true,39.13,19.07,true,true
structural,APX-00549,apex,SKU-000549,Apex Pro Structural 1/4-20 #46,adhesives,Apex Pro,each,7.58,8.85,10.81,1.209,true,true,29.88,18.13,true,true
structural,APX-00566,apex,SKU-000566,Apex Pro Structural M10 #63,adhesives,Apex Pro,each,0.6,0.78,1.01,0.786,true,true,40.59,22.77,true,true
structural,APX-00585,apex,SKU-000585,Apex Pro Structural 1/2-13 #82,adhesives,Apex Pro,each,5.31,6.56,8.06,1.55,true,true,34.12,18.61,true,true
tape,APX-00614,apex,SKU-000614,Apex Prime Tape M6 #29,adhesives,Apex Prime,each,8.51,10.44,11.76,1.004,true,true,27.64,11.22,true,true
tape,APX-00627,apex,SKU-000627,Apex Prime Tape M8 #42,adhesives,Apex Prime,each,2.52,3.21,4.07,0.942,true,true,38.08,21.13,true,true
tape,APX-00630,apex,SKU-000630,Apex Prime Tape 1/4-20 #45,adhesives,Apex Prime,each,4.81,6.18,7.29,0.594,true,true,34.02,15.23,true,true
tape,APX-00643,apex,SKU-000643,Apex Prime Tape 1/4-20 #58,adhesives,Apex Prime,each,13.81,17.69,22.11,1.507,true,true,37.54,19.99,true,true
sealant,APX-00668,apex,SKU-000668,Apex Elite Sealant M6 #5,adhesives,Apex Elite,each,7.46,9.61,11.23,1.611,true,true,33.57,14.43,true,true
sealant,APX-00675,apex,SKU-000675,Apex Elite Sealant M8 #12,adhesives,Apex Elite,each,2.72,3.41,4.24,0.571,true,true,35.85,19.58,true,true
sealant,APX-00688,apex,SKU-000688,Apex Elite Sealant M6 #25,adhesives,Apex Elite,each,29.05,37.5,41.63,1.867,true,true,30.22,9.92,true,true
sealant,APX-00689,apex,SKU-000689,Apex Elite Sealant 5/8-11 #26,adhesives,Apex Elite,each,5.15,6.44,8.04,1.154,true,true,35.95,19.9,true,true
sealant,APX-00695,apex,SKU-000695,Apex Elite Sealant M6 #32,adhesives,Apex Elite,each,14.43,18.13,22.28,0.323,true,true,35.23,18.63,true,true
sealant,APX-00706,apex,SKU-000706,Apex Elite Sealant 3/8-16 #43,adhesives,Apex Elite,each,13.53,17.94,21.81,1.157,true,true,37.96,17.74,true,true
sealant,APX-00725,apex,SKU-000725,Apex Elite Sealant M10 #62,adhesives,Apex Elite,each,5.49,6.97,8.77,3.498,true,true,37.4,20.52,true,true
sealant,APX-00732,apex,SKU-000732,Apex Elite Sealant 1/4-20 #69,adhesives,Apex Elite,each,6.58,8.07,9.51,0.082,true,true,30.81,15.14,true,true
spray,APX-00741,apex,SKU-000741,Apex Elite Spray 5/8-11 #7,adhesives,Apex Elite,each,5.35,6.17,7.85,0.164,true,true,31.85,21.4,true,true
spray,APX-00768,apex,SKU-000768,Apex Elite Spray 1/4-20 #34,adhesives,Apex Elite,each,12.05,14.33,18.02,0.468,false,true,33.13,20.48,true,true
spray,APX-00772,apex,SKU-000772,Apex Elite Spray 1/4-20 #38,adhesives,Apex Elite,each,18.87,24.5,30.59,0.252,true,true,38.31,19.91,true,true
spray,APX-00778,apex,SKU-000778,Apex Elite Spray 3/8-16 #44,adhesives,Apex Elite,each,44.33,52.45,64.26,4.695,true,true,31.01,18.38,true,true
spray,APX-00787,apex,SKU-000787,Apex Elite Spray M10 #53,adhesives,Apex Elite,each,7.62,9.92,12.39,1.878,true,true,38.5,19.94,true,true
spray,APX-00796,apex,SKU-000796,Apex Elite Spray M6 #62,adhesives,Apex Elite,each,5.64,6.84,8.45,0.095,true,true,33.25,19.05,true,true
spray,APX-00812,apex,SKU-000812,Apex Elite Spray M6 #78,adhesives,Apex Elite,each,37.14,46.6,52.52,2.067,true,true,29.28,11.27,true,true
hex_bolts,APX-00032,apex,SKU-000032,Apex Pro Hex Bolts 5/8-11 #32,fasteners,Apex Pro,box_of_100,13.49,16.99,19.44,1.966,true,true,30.61,12.6,true,true
hex_bolts,APX-00058,apex,SKU-000058,Apex Pro Hex Bolts 5/8-11 #58,fasteners,Apex Pro,box_of_100,2.68,3.28,4.13,1.029,true,true,35.11,20.58,true,true
hex_bolts,APX-00060,apex,SKU-000060,Apex Pro Hex Bolts M8 #60,fasteners,Apex Pro,box_of_100,7.08,8.68,11.15,1.374,true,true,36.5,22.15,true,true
hex_bolts,APX-00069,apex,SKU-000069,Apex Pro Hex Bolts 3/8-16 #69,fasteners,Apex Pro,box_of_100,10,13.25,17,0.129,false,true,41.18,22.06,true,true
hex_bolts,APX-00077,apex,SKU-000077,Apex Pro Hex Bolts M12 #77,fasteners,Apex Pro,box_of_100,18.97,24.7,31.33,1.186,true,true,39.45,21.16,true,true
hex_bolts,APX-00081,apex,SKU-000081,Apex Pro Hex Bolts 1/4-20 #81,fasteners,Apex Pro,box_of_100,8.88,10.31,13.23,2.095,false,true,32.88,22.07,true,true
hex_bolts,APX-00082,apex,SKU-000082,Apex Pro Hex Bolts 1/4-20 #82,fasteners,Apex Pro,box_of_100,3.58,4.22,5.25,0.514,true,true,31.81,19.62,true,true
hex_bolts,APX-00084,apex,SKU-000084,Apex Pro Hex Bolts 1/2-13 #84,fasteners,Apex Pro,box_of_100,36.99,49.82,61.56,2.184,true,true,39.91,19.07,true,true
hex_bolts,APX-00085,apex,SKU-000085,Apex Pro Hex Bolts 1/4-20 #85,fasteners,Apex Pro,box_of_100,6.98,8.74,11.25,1.141,true,true,37.96,22.31,true,true
hex_bolts,APX-00089,apex,SKU-000089,Apex Pro Hex Bolts 1/4-20 #89,fasteners,Apex Pro,box_of_100,7.14,9.53,12.23,1.447,true,true,41.62,22.08,true,true
screws,APX-00106,apex,SKU-000106,Apex Industrial Screws M10 #17,fasteners,Apex Industrial,box_of_100,23.14,30.11,36.11,1.291,true,true,35.92,16.62,true,true
screws,APX-00162,apex,SKU-000162,Apex Industrial Screws 1/2-13 #73,fasteners,Apex Industrial,box_of_100,5.76,6.91,7.88,1.469,true,true,26.9,12.31,true,true
nuts_washers,APX-00211,apex,SKU-000211,Apex Industrial Nuts Washers M12 #36,fasteners,Apex Industrial,box_of_100,25.51,34,42.25,0.228,false,true,39.62,19.53,true,true
nuts_washers,APX-00227,apex,SKU-000227,Apex Industrial Nuts Washers 1/4-20 #52,fasteners,Apex Industrial,box_of_100,9.54,12.79,14.44,0.613,true,true,33.93,11.43,true,true
nuts_washers,APX-00233,apex,SKU-000233,Apex Industrial Nuts Washers 3/8-16 #58,fasteners,Apex Industrial,box_of_100,21.8,26.12,31.54,0.267,true,true,30.88,17.18,true,true
nuts_washers,APX-00258,apex,SKU-000258,Apex Industrial Nuts Washers M10 #83,fasteners,Apex Industrial,box_of_100,6.56,8.06,9.72,1.063,true,true,32.51,17.08,true,true
anchors,APX-00302,apex,SKU-000302,Apex Pro Anchors M6 #43,fasteners,Apex Pro,box_of_100,22.8,30.06,38.57,0.663,true,true,40.89,22.06,true,true
anchors,APX-00307,apex,SKU-000307,Apex Pro Anchors M12 #48,fasteners,Apex Pro,box_of_100,9.67,12.56,14.19,1.039,true,true,31.85,11.49,true,true
anchors,APX-00322,apex,SKU-000322,Apex Pro Anchors M12 #63,fasteners,Apex Pro,box_of_100,26.51,31.93,37.41,0.397,true,true,29.14,14.65,true,true
